song_15,user_23,2025-04-12T21:09:14.000Z,137,Song 15,Artist C,Hip-Hop,Sad
song_62,user_39,2025-05-01T03:59:37.000Z,177,Song 62,Artist D,Hip-Hop,Energetic
song_82,user_37,2025-05-06T09:19:10.000Z,205,Song 82,Artist A,Classical,Sad
song_7,user_27,2025-03-22T17:25:07.000Z,225,Song 7,Artist D,Jazz,Chill
song_94,user_43,2025-04-12T17:11:40.000Z,89,Song 94,Artist C,Classical,Chill
song_53,user_25,2025-04-09T12:36:12.000Z,151,Song 53,Artist A,Hip-Hop,Happy
song_85,user_18,2025-04-14T19:16:38.000Z,62,Song 85,Artist D,Pop,Chill
song_94,user_21,2025-04-13T04:49:47.000Z,33,Song 94,Artist C,Classical,Chill
song_61,user_39,2025-04-05T20:53:52.000Z,299,Song 61,Artist A,Pop,Sad
song_54,user_9,2025-03-20T13:38:48.000Z,100,Song 54,Artist D,Hip-Hop,Chill
song_73,user_20,2025-05-08T02:41:23.000Z,232,Song 73,Artist E,Hip-Hop,Energetic
song_55,user_34,2025-04-19T14:33:17.000Z,127,Song 55,Artist D,Classical,Chill
song_94,user_27,2025-04-12T00:33:38.000Z,175,Song 94,Artist C,Classical,Chill
song_32,user_26,2025-04-05T16:19:26.000Z,180,Song 32,Artist A,Pop,Happy
song_98,user_22,2025-03-20T16:47:48.000Z,246,Song 98,Artist D,Jazz,Chill
song_85,user_24,2025-04-05T13:07:08.000Z,122,Song 85,Artist D,Pop,Chill
song_68,user_49,2025-04-01T18:17:13.000Z,264,Song 68,Artist E,Classical,Sad
song_5,user_35,2025-05-06T05:47:59.000Z,179,Song 5,Artist D,Jazz,Sad
song_11,user_30,2025-04-14T21:17:30.000Z,61,Song 11,Artist E,Jazz,Sad
song_38,user_11,2025-03-28T13:27:51.000Z,200,Song 38,Artist C,Classical,Energetic
song_80,user_5,2025-04-11T13:02:55.000Z,153,Song 80,Artist E,Hip-Hop,Chill
song_86,user_37,2025-04-02T11:39:25.000Z,240,Song 86,Artist D,Hip-Hop,Sad
song_48,user_2,2025-04-03T00:28:57.000Z,44,Song 48,Artist A,Rock,Sad
song_77,user_15,2025-04-22T04:33:41.000Z,84,Song 77,Artist B,Hip-Hop,Chill
song_65,user_21,2025-04-19T13:34:14.000Z,85,Song 65,Artist D,Hip-Hop,Sad
song_89,user_19,2025-04-04T13:22:08.000Z,263,Song 89,Artist B,Jazz,Energetic
song_49,user_40,2025-05-10T02:15:13.000Z,48,Song 49,Artist E,Rock,Sad
song_79,user_16,2025-05-03T03:41:39.000Z,281,Song 79,Artist B,Rock,Sad
song_49,user_1,2025-04-16T08:23:10.000Z,121,Song 49,Artist E,Rock,Sad
song_79,user_6,2025-03-20T04:08:15.000Z,125,Song 79,Artist B,Rock,Sad
song_26,user_28,2025-03-18T13:56:02.000Z,176,Song 26,Artist E,Hip-Hop,Sad
song_74,user_28,2025-04-24T02:09:17.000Z,213,Song 74,Artist C,Jazz,Sad
song_79,user_11,2025-03-22T12:51:47.000Z,154,Song 79,Artist B,Rock,Sad
song_54,user_19,2025-03-20T21:27:46.000Z,261,Song 54,Artist D,Hip-Hop,Chill
song_54,user_13,2025-04-20T14:55:40.000Z,129,Song 54,Artist D,Hip-Hop,Chill
song_26,user_5,2025-04-18T08:44:44.000Z,48,Song 26,Artist E,Hip-Hop,Sad
song_14,user_8,2025-04-23T11:53:30.000Z,127,Song 14,Artist A,Rock,Sad
song_87,user_28,2025-04-01T09:17:52.000Z,204,Song 87,Artist B,Hip-Hop,Sad
song_38,user_46,2025-05-06T08:27:15.000Z,46,Song 38,Artist C,Classical,Energetic
song_5,user_16,2025-04-23T22:17:15.000Z,283,Song 5,Artist D,Jazz,Sad
song_77,user_1,2025-04-25T22:30:41.000Z,130,Song 77,Artist B,Hip-Hop,Chill
song_28,user_12,2025-05-07T13:43:01.000Z,187,Song 28,Artist D,Pop,Chill
song_27,user_43,2025-04-29T09:23:34.000Z,60,Song 27,Artist D,Hip-Hop,Sad
song_63,user_47,2025-04-12T14:41:50.000Z,176,Song 63,Artist B,Classical,Chill
song_81,user_1,2025-04-01T23:14:48.000Z,162,Song 81,Artist C,Pop,Energetic
song_72,user_47,2025-05-09T19:41:51.000Z,207,Song 72,Artist C,Pop,Energetic
song_57,user_21,2025-04-22T07:24:32.000Z,281,Song 57,Artist D,Rock,Sad
song_6,user_32,2025-05-04T22:33:07.000Z,171,Song 6,Artist B,Rock,Sad
song_23,user_17,2025-03-18T04:55:58.000Z,239,Song 23,Artist A,Rock,Chill
song_87,user_5,2025-04-16T05:20:59.000Z,259,Song 87,Artist B,Hip-Hop,Sad
song_15,user_21,2025-03-18T20:00:09.000Z,282,Song 15,Artist C,Hip-Hop,Sad
song_43,user_9,2025-03-25T00:52:29.000Z,240,Song 43,Artist D,Classical,Energetic
song_87,user_14,2025-04-18T13:49:23.000Z,124,Song 87,Artist B,Hip-Hop,Sad
song_55,user_28,2025-04-05T22:59:26.000Z,297,Song 55,Artist D,Classical,Chill
song_50,user_30,2025-04-25T21:38:00.000Z,54,Song 50,Artist D,Jazz,Sad
song_47,user_3,2025-04-03T14:10:58.000Z,150,Song 47,Artist C,Rock,Happy
song_28,user_1,2025-04-08T23:10:58.000Z,35,Song 28,Artist D,Pop,Chill
song_9,user_37,2025-05-03T10:23:20.000Z,217,Song 9,Artist A,Pop,Sad
song_31,user_28,2025-03-18T19:36:07.000Z,281,Song 31,Artist A,Jazz,Energetic
song_4,user_45,2025-05-09T12:47:43.000Z,154,Song 4,Artist E,Hip-Hop,Energetic
song_22,user_41,2025-04-30T23:50:09.000Z,238,Song 22,Artist D,Jazz,Chill
song_66,user_22,2025-04-14T13:11:14.000Z,67,Song 66,Artist D,Hip-Hop,Energetic
song_26,user_11,2025-03-16T17:45:16.000Z,131,Song 26,Artist E,Hip-Hop,Sad
song_93,user_44,2025-04-07T21:35:21.000Z,48,Song 93,Artist D,Jazz,Happy
song_6,user_49,2025-04-06T20:55:04.000Z,242,Song 6,Artist B,Rock,Sad
song_8,user_29,2025-04-29T19:18:57.000Z,222,Song 8,Artist D,Classical,Energetic
song_87,user_33,2025-04-06T04:59:59.000Z,79,Song 87,Artist B,Hip-Hop,Sad
song_45,user_41,2025-04-13T18:54:27.000Z,238,Song 45,Artist C,Jazz,Sad
song_83,user_15,2025-03-16T14:13:53.000Z,168,Song 83,Artist D,Pop,Energetic
song_56,user_31,2025-04-01T10:30:02.000Z,50,Song 56,Artist A,Classical,Energetic
song_79,user_49,2025-04-11T12:51:52.000Z,167,Song 79,Artist B,Rock,Sad
song_42,user_18,2025-03-22T21:58:03.000Z,94,Song 42,Artist E,Hip-Hop,Sad
song_27,user_44,2025-04-21T01:20:26.000Z,236,Song 27,Artist D,Hip-Hop,Sad
song_67,user_36,2025-04-13T00:33:40.000Z,181,Song 67,Artist E,Rock,Energetic
song_1,user_40,2025-03-19T00:53:59.000Z,213,Song 1,Artist B,Rock,Happy
song_36,user_5,2025-05-02T05:00:49.000Z,167,Song 36,Artist C,Pop,Energetic
song_95,user_26,2025-04-09T07:57:26.000Z,71,Song 95,Artist D,Rock,Happy
song_7,user_30,2025-04-04T14:35:34.000Z,58,Song 7,Artist D,Jazz,Chill
song_22,user_50,2025-05-06T16:24:40.000Z,67,Song 22,Artist D,Jazz,Chill
song_99,user_31,2025-03-11T22:46:15.000Z,56,Song 99,Artist D,Pop,Sad
song_30,user_13,2025-04-25T12:14:52.000Z,255,Song 30,Artist A,Jazz,Energetic
song_20,user_29,2025-03-31T17:54:58.000Z,40,Song 20,Artist B,Rock,Sad
song_65,user_48,2025-03-31T07:05:08.000Z,281,Song 65,Artist D,Hip-Hop,Sad
song_54,user_3,2025-04-19T04:59:04.000Z,239,Song 54,Artist D,Hip-Hop,Chill
song_6,user_42,2025-05-01T07:00:05.000Z,234,Song 6,Artist B,Rock,Sad
song_90,user_35,2025-05-04T13:59:17.000Z,222,Song 90,Artist B,Jazz,Chill
song_57,user_27,2025-04-28T07:49:07.000Z,170,Song 57,Artist D,Rock,Sad
song_65,user_49,2025-04-10T19:07:07.000Z,145,Song 65,Artist D,Hip-Hop,Sad
song_42,user_47,2025-03-21T07:50:11.000Z,190,Song 42,Artist E,Hip-Hop,Sad
song_60,user_33,2025-04-24T21:32:32.000Z,211,Song 60,Artist C,Rock,Chill
song_78,user_34,2025-05-06T11:37:39.000Z,295,Song 78,Artist B,Hip-Hop,Happy
song_43,user_33,2025-03-30T07:29:35.000Z,252,Song 43,Artist D,Classical,Energetic
song_63,user_2,2025-04-16T19:24:06.000Z,277,Song 63,Artist B,Classical,Chill
song_39,user_21,2025-03-23T17:37:17.000Z,213,Song 39,Artist A,Pop,Sad
song_86,user_1,2025-05-05T05:54:52.000Z,144,Song 86,Artist D,Hip-Hop,Sad
song_24,user_44,2025-04-08T01:59:39.000Z,64,Song 24,Artist A,Pop,Chill
song_26,user_20,2025-04-30T04:45:38.000Z,202,Song 26,Artist E,Hip-Hop,Sad
song_74,user_50,2025-05-10T09:41:48.000Z,214,Song 74,Artist C,Jazz,Sad
song_36,user_12,2025-04-21T16:33:52.000Z,200,Song 36,Artist C,Pop,Energetic
song_26,user_10,2025-04-29T13:11:44.000Z,147,Song 26,Artist E,Hip-Hop,Sad
song_40,user_11,2025-05-01T07:40:58.000Z,95,Song 40,Artist C,Pop,Chill
song_69,user_3,2025-04-14T07:25:05.000Z,178,Song 69,Artist B,Rock,Energetic
song_20,user_43,2025-03-24T09:26:55.000Z,223,Song 20,Artist B,Rock,Sad
song_100,user_26,2025-04-25T15:26:37.000Z,136,Song 100,Artist B,Jazz,Energetic
song_39,user_10,2025-04-28T23:54:14.000Z,282,Song 39,Artist A,Pop,Sad
song_68,user_47,2025-04-27T13:47:31.000Z,274,Song 68,Artist E,Classical,Sad
song_26,user_5,2025-03-12T11:20:56.000Z,62,Song 26,Artist E,Hip-Hop,Sad
song_68,user_3,2025-03-20T10:46:56.000Z,240,Song 68,Artist E,Classical,Sad
song_18,user_13,2025-05-01T07:51:27.000Z,241,Song 18,Artist B,Classical,Energetic
song_58,user_3,2025-04-26T13:40:57.000Z,30,Song 58,Artist C,Jazz,Sad
song_9,user_31,2025-03-17T05:33:28.000Z,286,Song 9,Artist A,Pop,Sad
song_100,user_35,2025-04-11T22:37:22.000Z,251,Song 100,Artist B,Jazz,Energetic
song_26,user_47,2025-05-04T20:22:46.000Z,116,Song 26,Artist E,Hip-Hop,Sad
song_76,user_33,2025-04-18T23:08:13.000Z,241,Song 76,Artist E,Rock,Energetic
song_27,user_20,2025-03-23T13:11:17.000Z,153,Song 27,Artist D,Hip-Hop,Sad
song_45,user_30,2025-03-24T03:41:31.000Z,226,Song 45,Artist C,Jazz,Sad
song_68,user_34,2025-04-03T09:08:57.000Z,88,Song 68,Artist E,Classical,Sad
song_89,user_46,2025-04-03T04:18:48.000Z,219,Song 89,Artist B,Jazz,Energetic
song_72,user_2,2025-05-02T12:26:23.000Z,200,Song 72,Artist C,Pop,Energetic
song_59,user_16,2025-04-01T02:31:38.000Z,265,Song 59,Artist E,Rock,Chill
song_79,user_40,2025-04-18T01:59:34.000Z,96,Song 79,Artist B,Rock,Sad
song_28,user_6,2025-04-30T16:26:09.000Z,131,Song 28,Artist D,Pop,Chill
song_69,user_1,2025-03-31T06:31:20.000Z,75,Song 69,Artist B,Rock,Energetic
song_95,user_13,2025-04-08T03:28:14.000Z,227,Song 95,Artist D,Rock,Happy
song_30,user_18,2025-04-23T18:29:13.000Z,262,Song 30,Artist A,Jazz,Energetic
song_4,user_27,2025-03-16T10:09:45.000Z,80,Song 4,Artist E,Hip-Hop,Energetic
song_19,user_35,2025-04-05T21:55:42.000Z,190,Song 19,Artist D,Jazz,Chill
song_52,user_20,2025-04-26T18:56:19.000Z,240,Song 52,Artist A,Hip-Hop,Chill
song_86,user_5,2025-03-17T16:11:13.000Z,79,Song 86,Artist D,Hip-Hop,Sad
song_20,user_4,2025-04-12T01:21:33.000Z,207,Song 20,Artist B,Rock,Sad
song_11,user_41,2025-04-05T06:02:30.000Z,142,Song 11,Artist E,Jazz,Sad
song_9,user_39,2025-05-02T11:34:59.000Z,88,Song 9,Artist A,Pop,Sad
song_49,user_49,2025-04-18T20:20:40.000Z,189,Song 49,Artist E,Rock,Sad
song_99,user_17,2025-04-13T16:12:59.000Z,168,Song 99,Artist D,Pop,Sad
song_99,user_7,2025-03-20T06:03:56.000Z,155,Song 99,Artist D,Pop,Sad
song_96,user_14,2025-04-08T16:54:54.000Z,236,Song 96,Artist A,Rock,Sad
song_60,user_43,2025-04-18T10:45:22.000Z,176,Song 60,Artist C,Rock,Chill
song_36,user_39,2025-03-14T00:21:49.000Z,198,Song 36,Artist C,Pop,Energetic
song_12,user_1,2025-04-16T12:22:31.000Z,80,Song 12,Artist C,Pop,Sad
song_20,user_4,2025-03-30T03:21:42.000Z,177,Song 20,Artist B,Rock,Sad
song_50,user_22,2025-05-07T13:45:44.000Z,124,Song 50,Artist D,Jazz,Sad
song_7,user_33,2025-04-17T06:10:51.000Z,241,Song 7,Artist D,Jazz,Chill
song_41,user_40,2025-04-24T07:38:34.000Z,260,Song 41,Artist A,Rock,Chill
song_92,user_45,2025-05-04T03:49:14.000Z,45,Song 92,Artist C,Pop,Energetic
song_49,user_22,2025-05-02T10:03:07.000Z,221,Song 49,Artist E,Rock,Sad
song_19,user_32,2025-03-13T16:34:36.000Z,296,Song 19,Artist D,Jazz,Chill
song_95,user_17,2025-03-27T05:40:10.000Z,241,Song 95,Artist D,Rock,Happy
song_84,user_19,2025-04-25T04:05:50.000Z,155,Song 84,Artist A,Classical,Chill
song_46,user_41,2025-04-03T14:39:42.000Z,205,Song 46,Artist A,Classical,Chill
song_28,user_48,2025-03-29T17:33:50.000Z,223,Song 28,Artist D,Pop,Chill
song_83,user_10,2025-05-07T05:11:29.000Z,138,Song 83,Artist D,Pop,Energetic
song_41,user_39,2025-03-24T16:11:05.000Z,55,Song 41,Artist A,Rock,Chill
song_93,user_30,2025-03-27T22:56:37.000Z,97,Song 93,Artist D,Jazz,Happy
song_49,user_11,2025-04-22T15:31:43.000Z,296,Song 49,Artist E,Rock,Sad
song_5,user_14,2025-04-09T14:19:51.000Z,175,Song 5,Artist D,Jazz,Sad
song_51,user_9,2025-03-31T20:57:57.000Z,42,Song 51,Artist A,Hip-Hop,Happy
song_49,user_47,2025-04-12T01:14:05.000Z,285,Song 49,Artist E,Rock,Sad
song_18,user_36,2025-03-17T08:18:44.000Z,30,Song 18,Artist B,Classical,Energetic
song_63,user_37,2025-05-07T12:23:47.000Z,121,Song 63,Artist B,Classical,Chill
song_52,user_5,2025-05-01T10:52:11.000Z,132,Song 52,Artist A,Hip-Hop,Chill
song_19,user_18,2025-03-20T08:05:00.000Z,76,Song 19,Artist D,Jazz,Chill
song_79,user_38,2025-04-08T21:22:18.000Z,81,Song 79,Artist B,Rock,Sad
song_53,user_25,2025-05-08T16:04:25.000Z,57,Song 53,Artist A,Hip-Hop,Happy
song_100,user_50,2025-03-20T04:30:05.000Z,31,Song 100,Artist B,Jazz,Energetic
song_15,user_19,2025-03-20T23:10:03.000Z,110,Song 15,Artist C,Hip-Hop,Sad
song_49,user_3,2025-04-30T18:19:56.000Z,197,Song 49,Artist E,Rock,Sad
song_58,user_7,2025-03-16T23:21:07.000Z,78,Song 58,Artist C,Jazz,Sad
song_31,user_6,2025-04-03T10:34:26.000Z,125,Song 31,Artist A,Jazz,Energetic
song_27,user_31,2025-04-01T23:21:55.000Z,250,Song 27,Artist D,Hip-Hop,Sad
song_84,user_32,2025-04-25T06:13:53.000Z,67,Song 84,Artist A,Classical,Chill
song_7,user_12,2025-03-24T20:13:41.000Z,158,Song 7,Artist D,Jazz,Chill
song_68,user_26,2025-04-23T14:32:08.000Z,107,Song 68,Artist E,Classical,Sad
song_45,user_29,2025-03-21T07:06:21.000Z,289,Song 45,Artist C,Jazz,Sad
song_87,user_32,2025-04-23T22:53:55.000Z,46,Song 87,Artist B,Hip-Hop,Sad
song_7,user_16,2025-05-09T10:54:58.000Z,228,Song 7,Artist D,Jazz,Chill
song_35,user_22,2025-03-15T03:25:53.000Z,68,Song 35,Artist A,Classical,Chill
song_72,user_34,2025-04-13T15:57:32.000Z,236,Song 72,Artist C,Pop,Energetic
song_10,user_20,2025-04-24T22:45:17.000Z,212,Song 10,Artist E,Pop,Happy
song_74,user_11,2025-04-10T08:59:17.000Z,38,Song 74,Artist C,Jazz,Sad
song_3,user_46,2025-04-21T18:28:40.000Z,171,Song 3,Artist E,Classical,Sad
song_27,user_1,2025-04-02T02:40:10.000Z,34,Song 27,Artist D,Hip-Hop,Sad
song_62,user_5,2025-05-09T14:05:36.000Z,197,Song 62,Artist D,Hip-Hop,Energetic
song_33,user_21,2025-04-08T05:52:25.000Z,289,Song 33,Artist D,Jazz,Sad
song_54,user_11,2025-04-26T15:09:00.000Z,144,Song 54,Artist D,Hip-Hop,Chill
song_18,user_13,2025-05-01T23:27:14.000Z,296,Song 18,Artist B,Classical,Energetic
song_75,user_41,2025-04-28T13:59:42.000Z,196,Song 75,Artist A,Classical,Chill
song_21,user_15,2025-04-30T16:16:23.000Z,250,Song 21,Artist D,Pop,Energetic
song_90,user_12,2025-03-15T12:36:17.000Z,294,Song 90,Artist B,Jazz,Chill
song_37,user_21,2025-04-15T14:18:58.000Z,246,Song 37,Artist C,Classical,Energetic
song_32,user_17,2025-04-29T16:18:42.000Z,181,Song 32,Artist A,Pop,Happy
song_51,user_23,2025-04-06T15:11:21.000Z,54,Song 51,Artist A,Hip-Hop,Happy
song_13,user_38,2025-04-06T05:26:08.000Z,180,Song 13,Artist B,Jazz,Sad
song_15,user_43,2025-03-30T05:30:09.000Z,82,Song 15,Artist C,Hip-Hop,Sad
song_31,user_35,2025-05-10T03:23:56.000Z,103,Song 31,Artist A,Jazz,Energetic
song_31,user_35,2025-03-13T09:19:38.000Z,122,Song 31,Artist A,Jazz,Energetic
song_10,user_34,2025-03-22T07:06:15.000Z,251,Song 10,Artist E,Pop,Happy
song_16,user_47,2025-04-02T06:05:29.000Z,127,Song 16,Artist C,Classical,Energetic
song_34,user_8,2025-04-05T12:35:23.000Z,135,Song 34,Artist A,Classical,Sad
song_77,user_46,2025-03-22T10:07:32.000Z,200,Song 77,Artist B,Hip-Hop,Chill
song_5,user_6,2025-04-13T18:39:26.000Z,222,Song 5,Artist D,Jazz,Sad
song_39,user_15,2025-03-26T13:45:46.000Z,223,Song 39,Artist A,Pop,Sad
song_47,user_36,2025-04-16T16:37:05.000Z,138,Song 47,Artist C,Rock,Happy
song_57,user_13,2025-04-22T12:07:14.000Z,163,Song 57,Artist D,Rock,Sad
song_8,user_13,2025-05-02T12:56:04.000Z,194,Song 8,Artist D,Classical,Energetic
song_70,user_9,2025-04-17T22:57:13.000Z,235,Song 70,Artist A,Hip-Hop,Happy
song_40,user_19,2025-03-31T11:43:38.000Z,160,Song 40,Artist C,Pop,Chill
song_8,user_16,2025-03-22T09:24:37.000Z,107,Song 8,Artist D,Classical,Energetic
song_68,user_47,2025-05-02T01:45:26.000Z,161,Song 68,Artist E,Classical,Sad
song_93,user_32,2025-04-18T20:27:30.000Z,201,Song 93,Artist D,Jazz,Happy
song_78,user_23,2025-05-10T14:08:26.000Z,109,Song 78,Artist B,Hip-Hop,Happy
song_5,user_7,2025-05-03T06:39:37.000Z,126,Song 5,Artist D,Jazz,Sad
song_32,user_32,2025-04-05T15:48:34.000Z,184,Song 32,Artist A,Pop,Happy
song_6,user_40,2025-04-13T16:04:16.000Z,128,Song 6,Artist B,Rock,Sad
song_23,user_29,2025-04-10T18:14:18.000Z,226,Song 23,Artist A,Rock,Chill
song_5,user_41,2025-04-09T08:27:58.000Z,129,Song 5,Artist D,Jazz,Sad
song_96,user_7,2025-05-02T20:25:31.000Z,43,Song 96,Artist A,Rock,Sad
song_18,user_31,2025-04-04T14:54:06.000Z,41,Song 18,Artist B,Classical,Energetic
song_56,user_39,2025-04-08T05:26:47.000Z,97,Song 56,Artist A,Classical,Energetic
song_50,user_1,2025-03-29T09:05:27.000Z,263,Song 50,Artist D,Jazz,Sad
song_61,user_9,2025-03-28T07:13:07.000Z,156,Song 61,Artist A,Pop,Sad
song_14,user_41,2025-04-23T10:08:47.000Z,78,Song 14,Artist A,Rock,Sad
song_88,user_47,2025-04-06T15:02:53.000Z,298,Song 88,Artist A,Hip-Hop,Chill
song_38,user_18,2025-04-04T16:14:27.000Z,257,Song 38,Artist C,Classical,Energetic
song_39,user_14,2025-04-10T13:15:05.000Z,163,Song 39,Artist A,Pop,Sad
song_70,user_47,2025-05-02T16:58:56.000Z,200,Song 70,Artist A,Hip-Hop,Happy
song_73,user_47,2025-03-22T23:43:15.000Z,190,Song 73,Artist E,Hip-Hop,Energetic
song_96,user_13,2025-04-26T12:09:24.000Z,154,Song 96,Artist A,Rock,Sad
song_97,user_5,2025-04-08T14:23:27.000Z,51,Song 97,Artist B,Hip-Hop,Energetic
song_15,user_46,2025-03-28T11:57:17.000Z,220,Song 15,Artist C,Hip-Hop,Sad
song_28,user_33,2025-05-05T10:13:40.000Z,126,Song 28,Artist D,Pop,Chill
song_14,user_4,2025-03-24T22:26:01.000Z,148,Song 14,Artist A,Rock,Sad
song_18,user_17,2025-05-06T02:21:16.000Z,59,Song 18,Artist B,Classical,Energetic
song_65,user_31,2025-03-25T17:52:48.000Z,82,Song 65,Artist D,Hip-Hop,Sad
song_15,user_36,2025-05-07T05:34:27.000Z,90,Song 15,Artist C,Hip-Hop,Sad
song_72,user_44,2025-04-11T12:07:31.000Z,292,Song 72,Artist C,Pop,Energetic
song_17,user_11,2025-03-28T01:10:55.000Z,187,Song 17,Artist D,Classical,Happy
song_9,user_36,2025-03-19T19:08:15.000Z,226,Song 9,Artist A,Pop,Sad
song_25,user_6,2025-04-15T00:21:52.000Z,247,Song 25,Artist C,Pop,Sad
song_13,user_17,2025-04-06T12:14:48.000Z,97,Song 13,Artist B,Jazz,Sad
song_7,user_24,2025-04-17T01:56:19.000Z,276,Song 7,Artist D,Jazz,Chill
song_82,user_42,2025-03-26T18:24:58.000Z,84,Song 82,Artist A,Classical,Sad
song_77,user_22,2025-03-14T05:35:08.000Z,68,Song 77,Artist B,Hip-Hop,Chill
song_73,user_9,2025-03-20T04:04:19.000Z,247,Song 73,Artist E,Hip-Hop,Energetic
song_22,user_50,2025-04-09T23:18:21.000Z,58,Song 22,Artist D,Jazz,Chill
song_24,user_13,2025-05-05T08:21:07.000Z,101,Song 24,Artist A,Pop,Chill
song_87,user_12,2025-03-20T04:49:06.000Z,103,Song 87,Artist B,Hip-Hop,Sad
song_34,user_26,2025-04-15T21:56:31.000Z,163,Song 34,Artist A,Classical,Sad
song_79,user_6,2025-04-08T06:27:50.000Z,174,Song 79,Artist B,Rock,Sad
song_54,user_1,2025-04-24T21:29:38.000Z,129,Song 54,Artist D,Hip-Hop,Chill
song_8,user_1,2025-03-15T01:51:00.000Z,212,Song 8,Artist D,Classical,Energetic
song_74,user_35,2025-05-07T22:32:47.000Z,279,Song 74,Artist C,Jazz,Sad
song_86,user_18,2025-05-07T07:44:55.000Z,113,Song 86,Artist D,Hip-Hop,Sad
song_48,user_21,2025-04-09T04:11:15.000Z,195,Song 48,Artist A,Rock,Sad
song_88,user_4,2025-04-28T16:35:17.000Z,283,Song 88,Artist A,Hip-Hop,Chill
song_60,user_3,2025-05-07T12:14:33.000Z,281,Song 60,Artist C,Rock,Chill
song_98,user_9,2025-04-24T04:19:03.000Z,94,Song 98,Artist D,Jazz,Chill
song_53,user_25,2025-05-03T05:06:00.000Z,138,Song 53,Artist A,Hip-Hop,Happy
